fixture_id,match_date,match_time,home_team,away_team,league,source_name,source_type,market_home_odds,market_draw_odds,market_away_odds,price_captured_at_utc,source_quality
fd_F1_2026-05-17_Lille_Auxerre,2026-05-17,20:00,Lille,Auxerre,ligue_1,football_data_bet365_proxy,delayed_market_proxy,1.36,4.5,7.5,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Lille_Auxerre,2026-05-17,20:00,Lille,Auxerre,ligue_1,football_data_max_market_proxy,delayed_market_proxy,1.4,5.0,8.5,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Lille_Auxerre,2026-05-17,20:00,Lille,Auxerre,ligue_1,football_data_average_market_proxy,delayed_market_proxy,1.36,4.77,7.87,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Lorient_Le_Havre,2026-05-17,20:00,Lorient,Le Havre,ligue_1,football_data_bet365_proxy,delayed_market_proxy,2.55,3.3,2.5,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Lorient_Le_Havre,2026-05-17,20:00,Lorient,Le Havre,ligue_1,football_data_max_market_proxy,delayed_market_proxy,2.7,3.6,2.63,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Lorient_Le_Havre,2026-05-17,20:00,Lorient,Le Havre,ligue_1,football_data_average_market_proxy,delayed_market_proxy,2.55,3.43,2.56,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Lyon_Lens,2026-05-17,20:00,Lyon,Lens,ligue_1,football_data_bet365_proxy,delayed_market_proxy,1.73,4.0,4.1,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Lyon_Lens,2026-05-17,20:00,Lyon,Lens,ligue_1,football_data_max_market_proxy,delayed_market_proxy,1.8,4.25,4.45,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Lyon_Lens,2026-05-17,20:00,Lyon,Lens,ligue_1,football_data_average_market_proxy,delayed_market_proxy,1.73,4.03,4.04,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Marseille_Rennes,2026-05-17,20:00,Marseille,Rennes,ligue_1,football_data_bet365_proxy,delayed_market_proxy,1.95,3.7,3.25,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Marseille_Rennes,2026-05-17,20:00,Marseille,Rennes,ligue_1,football_data_max_market_proxy,delayed_market_proxy,2.05,3.8,3.55,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Marseille_Rennes,2026-05-17,20:00,Marseille,Rennes,ligue_1,football_data_average_market_proxy,delayed_market_proxy,1.99,3.69,3.33,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Nantes_Toulouse,2026-05-17,20:00,Nantes,Toulouse,ligue_1,football_data_bet365_proxy,delayed_market_proxy,2.5,3.5,2.5,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Nantes_Toulouse,2026-05-17,20:00,Nantes,Toulouse,ligue_1,football_data_max_market_proxy,delayed_market_proxy,2.6,3.66,2.6,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Nantes_Toulouse,2026-05-17,20:00,Nantes,Toulouse,ligue_1,football_data_average_market_proxy,delayed_market_proxy,2.52,3.51,2.55,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Nice_Metz,2026-05-17,20:00,Nice,Metz,ligue_1,football_data_bet365_proxy,delayed_market_proxy,1.36,5.0,7.0,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Nice_Metz,2026-05-17,20:00,Nice,Metz,ligue_1,football_data_max_market_proxy,delayed_market_proxy,1.37,5.33,8.5,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Nice_Metz,2026-05-17,20:00,Nice,Metz,ligue_1,football_data_average_market_proxy,delayed_market_proxy,1.34,5.09,7.75,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Paris_FC_Paris_SG,2026-05-17,20:00,Paris FC,Paris SG,ligue_1,football_data_bet365_proxy,delayed_market_proxy,5.5,4.1,1.53,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Paris_FC_Paris_SG,2026-05-17,20:00,Paris FC,Paris SG,ligue_1,football_data_max_market_proxy,delayed_market_proxy,5.75,4.7,1.58,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Paris_FC_Paris_SG,2026-05-17,20:00,Paris FC,Paris SG,ligue_1,football_data_average_market_proxy,delayed_market_proxy,5.15,4.54,1.52,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Strasbourg_Monaco,2026-05-17,20:00,Strasbourg,Monaco,ligue_1,football_data_bet365_proxy,delayed_market_proxy,2.88,3.8,2.1,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Strasbourg_Monaco,2026-05-17,20:00,Strasbourg,Monaco,ligue_1,football_data_max_market_proxy,delayed_market_proxy,2.9,4.0,2.2,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_F1_2026-05-17_Strasbourg_Monaco,2026-05-17,20:00,Strasbourg,Monaco,ligue_1,football_data_average_market_proxy,delayed_market_proxy,2.86,3.83,2.15,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_G1_2026-05-17_Aris_Levadeiakos,2026-05-17,15:00,Aris,Levadeiakos,G1,football_data_max_market_proxy,delayed_market_proxy,1.95,3.66,3.8,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_G1_2026-05-17_Aris_Levadeiakos,2026-05-17,15:00,Aris,Levadeiakos,G1,football_data_average_market_proxy,delayed_market_proxy,1.89,3.4,3.61,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_G1_2026-05-17_OFI_Crete_Volos_NFC,2026-05-17,15:00,OFI Crete,Volos NFC,G1,football_data_max_market_proxy,delayed_market_proxy,1.91,3.8,3.7,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_G1_2026-05-17_OFI_Crete_Volos_NFC,2026-05-17,15:00,OFI Crete,Volos NFC,G1,football_data_average_market_proxy,delayed_market_proxy,1.85,3.59,3.53,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_G1_2026-05-17_AEK_Olympiakos,2026-05-17,17:30,AEK,Olympiakos,G1,football_data_bet365_proxy,delayed_market_proxy,3.2,3.1,2.15,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_G1_2026-05-17_AEK_Olympiakos,2026-05-17,17:30,AEK,Olympiakos,G1,football_data_max_market_proxy,delayed_market_proxy,3.2,3.3,2.35,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_G1_2026-05-17_AEK_Olympiakos,2026-05-17,17:30,AEK,Olympiakos,G1,football_data_average_market_proxy,delayed_market_proxy,3.01,3.15,2.22,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_G1_2026-05-17_Panathinaikos_PAOK,2026-05-17,17:30,Panathinaikos,PAOK,G1,football_data_bet365_proxy,delayed_market_proxy,3.75,3.4,1.91,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_G1_2026-05-17_Panathinaikos_PAOK,2026-05-17,17:30,Panathinaikos,PAOK,G1,football_data_max_market_proxy,delayed_market_proxy,3.8,4.0,2.02,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_G1_2026-05-17_Panathinaikos_PAOK,2026-05-17,17:30,Panathinaikos,PAOK,G1,football_data_average_market_proxy,delayed_market_proxy,3.53,3.38,1.92,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Como_Parma,2026-05-17,11:00,Como,Parma,serie_a,football_data_bet365_proxy,delayed_market_proxy,1.25,5.25,12.0,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Como_Parma,2026-05-17,11:00,Como,Parma,serie_a,football_data_max_market_proxy,delayed_market_proxy,1.28,6.0,13.0,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Como_Parma,2026-05-17,11:00,Como,Parma,serie_a,football_data_average_market_proxy,delayed_market_proxy,1.24,5.69,11.34,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Genoa_Milan,2026-05-17,11:00,Genoa,Milan,serie_a,football_data_bet365_proxy,delayed_market_proxy,4.5,3.7,1.7,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Genoa_Milan,2026-05-17,11:00,Genoa,Milan,serie_a,football_data_max_market_proxy,delayed_market_proxy,4.85,3.8,1.76,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Genoa_Milan,2026-05-17,11:00,Genoa,Milan,serie_a,football_data_average_market_proxy,delayed_market_proxy,4.65,3.69,1.71,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Juventus_Fiorentina,2026-05-17,11:00,Juventus,Fiorentina,serie_a,football_data_bet365_proxy,delayed_market_proxy,1.33,5.0,8.5,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Juventus_Fiorentina,2026-05-17,11:00,Juventus,Fiorentina,serie_a,football_data_max_market_proxy,delayed_market_proxy,1.35,6.0,9.4,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Juventus_Fiorentina,2026-05-17,11:00,Juventus,Fiorentina,serie_a,football_data_average_market_proxy,delayed_market_proxy,1.31,5.28,8.38,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Pisa_Napoli,2026-05-17,11:00,Pisa,Napoli,serie_a,football_data_bet365_proxy,delayed_market_proxy,9.0,4.5,1.36,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Pisa_Napoli,2026-05-17,11:00,Pisa,Napoli,serie_a,football_data_max_market_proxy,delayed_market_proxy,9.0,5.0,1.4,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Pisa_Napoli,2026-05-17,11:00,Pisa,Napoli,serie_a,football_data_average_market_proxy,delayed_market_proxy,8.06,4.63,1.37,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Roma_Lazio,2026-05-17,11:00,Roma,Lazio,serie_a,football_data_bet365_proxy,delayed_market_proxy,1.53,4.0,5.75,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Roma_Lazio,2026-05-17,11:00,Roma,Lazio,serie_a,football_data_max_market_proxy,delayed_market_proxy,1.57,4.5,6.5,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Roma_Lazio,2026-05-17,11:00,Roma,Lazio,serie_a,football_data_average_market_proxy,delayed_market_proxy,1.52,4.09,6.0,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Inter_Verona,2026-05-17,14:00,Inter,Verona,serie_a,football_data_bet365_proxy,delayed_market_proxy,1.2,8.0,9.0,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Inter_Verona,2026-05-17,14:00,Inter,Verona,serie_a,football_data_max_market_proxy,delayed_market_proxy,1.22,8.0,15.0,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Inter_Verona,2026-05-17,14:00,Inter,Verona,serie_a,football_data_average_market_proxy,delayed_market_proxy,1.18,6.85,12.88,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Atalanta_Bologna,2026-05-17,17:00,Atalanta,Bologna,serie_a,football_data_bet365_proxy,delayed_market_proxy,1.62,4.2,4.75,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Atalanta_Bologna,2026-05-17,17:00,Atalanta,Bologna,serie_a,football_data_max_market_proxy,delayed_market_proxy,1.67,4.2,5.0,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Atalanta_Bologna,2026-05-17,17:00,Atalanta,Bologna,serie_a,football_data_average_market_proxy,delayed_market_proxy,1.64,4.06,4.65,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Cagliari_Torino,2026-05-17,19:45,Cagliari,Torino,serie_a,football_data_bet365_proxy,delayed_market_proxy,2.3,3.1,3.2,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Cagliari_Torino,2026-05-17,19:45,Cagliari,Torino,serie_a,football_data_max_market_proxy,delayed_market_proxy,2.45,3.2,3.33,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Cagliari_Torino,2026-05-17,19:45,Cagliari,Torino,serie_a,football_data_average_market_proxy,delayed_market_proxy,2.35,3.11,3.08,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Sassuolo_Lecce,2026-05-17,19:45,Sassuolo,Lecce,serie_a,football_data_bet365_proxy,delayed_market_proxy,2.7,3.2,2.63,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Sassuolo_Lecce,2026-05-17,19:45,Sassuolo,Lecce,serie_a,football_data_max_market_proxy,delayed_market_proxy,2.8,3.3,2.75,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Sassuolo_Lecce,2026-05-17,19:45,Sassuolo,Lecce,serie_a,football_data_average_market_proxy,delayed_market_proxy,2.67,3.18,2.61,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Udinese_Cremonese,2026-05-17,19:45,Udinese,Cremonese,serie_a,football_data_bet365_proxy,delayed_market_proxy,2.3,3.3,3.0,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Udinese_Cremonese,2026-05-17,19:45,Udinese,Cremonese,serie_a,football_data_max_market_proxy,delayed_market_proxy,2.45,3.3,3.05,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_I1_2026-05-17_Udinese_Cremonese,2026-05-17,19:45,Udinese,Cremonese,serie_a,football_data_average_market_proxy,delayed_market_proxy,2.34,3.26,2.97,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_AZ_Alkmaar_NAC_Breda,2026-05-17,13:30,AZ Alkmaar,NAC Breda,N1,football_data_bet365_proxy,delayed_market_proxy,1.38,4.75,7.5,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_AZ_Alkmaar_NAC_Breda,2026-05-17,13:30,AZ Alkmaar,NAC Breda,N1,football_data_max_market_proxy,delayed_market_proxy,1.38,5.33,7.5,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_AZ_Alkmaar_NAC_Breda,2026-05-17,13:30,AZ Alkmaar,NAC Breda,N1,football_data_average_market_proxy,delayed_market_proxy,1.34,5.17,7.19,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Heerenveen_Ajax,2026-05-17,13:30,Heerenveen,Ajax,N1,football_data_bet365_proxy,delayed_market_proxy,2.9,3.9,2.05,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Heerenveen_Ajax,2026-05-17,13:30,Heerenveen,Ajax,N1,football_data_max_market_proxy,delayed_market_proxy,3.1,4.35,2.05,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Heerenveen_Ajax,2026-05-17,13:30,Heerenveen,Ajax,N1,football_data_average_market_proxy,delayed_market_proxy,2.93,4.08,2.03,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Heracles_Groningen,2026-05-17,13:30,Heracles,Groningen,N1,football_data_bet365_proxy,delayed_market_proxy,4.75,4.2,1.6,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Heracles_Groningen,2026-05-17,13:30,Heracles,Groningen,N1,football_data_max_market_proxy,delayed_market_proxy,5.0,4.7,1.62,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Heracles_Groningen,2026-05-17,13:30,Heracles,Groningen,N1,football_data_average_market_proxy,delayed_market_proxy,4.63,4.43,1.57,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Nijmegen_Go_Ahead_Eagles,2026-05-17,13:30,Nijmegen,Go Ahead Eagles,N1,football_data_bet365_proxy,delayed_market_proxy,1.38,4.75,7.0,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Nijmegen_Go_Ahead_Eagles,2026-05-17,13:30,Nijmegen,Go Ahead Eagles,N1,football_data_max_market_proxy,delayed_market_proxy,1.4,5.5,8.0,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Nijmegen_Go_Ahead_Eagles,2026-05-17,13:30,Nijmegen,Go Ahead Eagles,N1,football_data_average_market_proxy,delayed_market_proxy,1.35,5.25,6.98,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_PSV_Eindhoven_Twente,2026-05-17,13:30,PSV Eindhoven,Twente,N1,football_data_bet365_proxy,delayed_market_proxy,2.05,4.0,2.88,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_PSV_Eindhoven_Twente,2026-05-17,13:30,PSV Eindhoven,Twente,N1,football_data_max_market_proxy,delayed_market_proxy,2.1,4.2,3.05,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_PSV_Eindhoven_Twente,2026-05-17,13:30,PSV Eindhoven,Twente,N1,football_data_average_market_proxy,delayed_market_proxy,2.04,4.06,2.91,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Sparta_Rotterdam_Excelsior,2026-05-17,13:30,Sparta Rotterdam,Excelsior,N1,football_data_bet365_proxy,delayed_market_proxy,2.05,3.7,3.2,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Sparta_Rotterdam_Excelsior,2026-05-17,13:30,Sparta Rotterdam,Excelsior,N1,football_data_max_market_proxy,delayed_market_proxy,2.05,4.0,3.2,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Sparta_Rotterdam_Excelsior,2026-05-17,13:30,Sparta Rotterdam,Excelsior,N1,football_data_average_market_proxy,delayed_market_proxy,2.02,3.9,3.04,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Utrecht_For_Sittard,2026-05-17,13:30,Utrecht,For Sittard,N1,football_data_bet365_proxy,delayed_market_proxy,1.48,4.75,5.5,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Utrecht_For_Sittard,2026-05-17,13:30,Utrecht,For Sittard,N1,football_data_max_market_proxy,delayed_market_proxy,1.51,4.8,6.1,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Utrecht_For_Sittard,2026-05-17,13:30,Utrecht,For Sittard,N1,football_data_average_market_proxy,delayed_market_proxy,1.46,4.66,5.61,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Volendam_Telstar,2026-05-17,13:30,Volendam,Telstar,N1,football_data_bet365_proxy,delayed_market_proxy,2.7,3.6,2.38,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Volendam_Telstar,2026-05-17,13:30,Volendam,Telstar,N1,football_data_max_market_proxy,delayed_market_proxy,2.75,3.75,2.45,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Volendam_Telstar,2026-05-17,13:30,Volendam,Telstar,N1,football_data_average_market_proxy,delayed_market_proxy,2.65,3.63,2.34,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Zwolle_Feyenoord,2026-05-17,13:30,Zwolle,Feyenoord,N1,football_data_bet365_proxy,delayed_market_proxy,4.33,4.1,1.65,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Zwolle_Feyenoord,2026-05-17,13:30,Zwolle,Feyenoord,N1,football_data_max_market_proxy,delayed_market_proxy,4.75,4.5,1.7,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_N1_2026-05-17_Zwolle_Feyenoord,2026-05-17,13:30,Zwolle,Feyenoord,N1,football_data_average_market_proxy,delayed_market_proxy,4.32,4.3,1.63,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SC0_2026-05-17_Dundee_Aberdeen,2026-05-17,14:00,Dundee,Aberdeen,SC0,football_data_bet365_proxy,delayed_market_proxy,2.35,3.3,2.85,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SC0_2026-05-17_Dundee_Aberdeen,2026-05-17,14:00,Dundee,Aberdeen,SC0,football_data_max_market_proxy,delayed_market_proxy,2.45,3.6,3.0,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SC0_2026-05-17_Dundee_Aberdeen,2026-05-17,14:00,Dundee,Aberdeen,SC0,football_data_average_market_proxy,delayed_market_proxy,2.35,3.39,2.79,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SC0_2026-05-17_Livingston_Kilmarnock,2026-05-17,14:00,Livingston,Kilmarnock,SC0,football_data_bet365_proxy,delayed_market_proxy,2.7,3.5,2.35,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SC0_2026-05-17_Livingston_Kilmarnock,2026-05-17,14:00,Livingston,Kilmarnock,SC0,football_data_max_market_proxy,delayed_market_proxy,2.9,3.6,2.4,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SC0_2026-05-17_Livingston_Kilmarnock,2026-05-17,14:00,Livingston,Kilmarnock,SC0,football_data_average_market_proxy,delayed_market_proxy,2.77,3.45,2.33,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SC0_2026-05-17_St_Mirren_Dundee_United,2026-05-17,14:00,St Mirren,Dundee United,SC0,football_data_bet365_proxy,delayed_market_proxy,2.2,3.4,3.1,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SC0_2026-05-17_St_Mirren_Dundee_United,2026-05-17,14:00,St Mirren,Dundee United,SC0,football_data_max_market_proxy,delayed_market_proxy,2.2,3.6,3.2,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SC0_2026-05-17_St_Mirren_Dundee_United,2026-05-17,14:00,St Mirren,Dundee United,SC0,football_data_average_market_proxy,delayed_market_proxy,2.14,3.49,3.07,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SP1_2026-05-17_Ath_Bilbao_Celta,2026-05-17,18:00,Ath Bilbao,Celta,la_liga,football_data_bet365_proxy,delayed_market_proxy,2.15,3.2,3.4,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SP1_2026-05-17_Ath_Bilbao_Celta,2026-05-17,18:00,Ath Bilbao,Celta,la_liga,football_data_max_market_proxy,delayed_market_proxy,2.25,3.2,3.75,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SP1_2026-05-17_Ath_Bilbao_Celta,2026-05-17,18:00,Ath Bilbao,Celta,la_liga,football_data_average_market_proxy,delayed_market_proxy,2.15,3.11,3.42,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SP1_2026-05-17_Ath_Madrid_Girona,2026-05-17,18:00,Ath Madrid,Girona,la_liga,football_data_bet365_proxy,delayed_market_proxy,1.73,3.6,4.5,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SP1_2026-05-17_Ath_Madrid_Girona,2026-05-17,18:00,Ath Madrid,Girona,la_liga,football_data_max_market_proxy,delayed_market_proxy,1.8,4.0,4.5,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SP1_2026-05-17_Ath_Madrid_Girona,2026-05-17,18:00,Ath Madrid,Girona,la_liga,football_data_average_market_proxy,delayed_market_proxy,1.74,3.74,4.25,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SP1_2026-05-17_Elche_Getafe,2026-05-17,18:00,Elche,Getafe,la_liga,football_data_bet365_proxy,delayed_market_proxy,2.2,3.0,3.4,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SP1_2026-05-17_Elche_Getafe,2026-05-17,18:00,Elche,Getafe,la_liga,football_data_max_market_proxy,delayed_market_proxy,2.25,3.0,4.0,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SP1_2026-05-17_Elche_Getafe,2026-05-17,18:00,Elche,Getafe,la_liga,football_data_average_market_proxy,delayed_market_proxy,2.2,2.91,3.57,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SP1_2026-05-17_Levante_Mallorca,2026-05-17,18:00,Levante,Mallorca,la_liga,football_data_bet365_proxy,delayed_market_proxy,2.1,3.4,3.3,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SP1_2026-05-17_Levante_Mallorca,2026-05-17,18:00,Levante,Mallorca,la_liga,football_data_max_market_proxy,delayed_market_proxy,2.2,3.4,3.6,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SP1_2026-05-17_Levante_Mallorca,2026-05-17,18:00,Levante,Mallorca,la_liga,football_data_average_market_proxy,delayed_market_proxy,2.12,3.33,3.27,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
fd_SP1_2026-05-17_Osasuna_Espanol,2026-05-17,18:00,Osasuna,Espanol,la_liga,football_data_bet365_proxy,delayed_market_proxy,2.05,3.1,3.8,2026-05-17T02:26:14.135848+00:00,free_delayed_fixture_odds_proxy
